-0.2147655	0.09213013	0.1451398	0.14179492	-0.036982667	0.037256222	-0.07046914	0.25201827	-0.082667015	0.027832586	-0.055681977	0.056592323	-0.064160325	0.069634974	-0.14124084	-0.09156247
-0.21186107	0.029259268	0.098108135	0.07376611	0.06269382	0.112619154	-0.095017485	0.20209071	-0.16765393	0.018911438	0.057260737	0.04933103	0.00029548342	0.13479805	-0.09424135	-0.17699759
0.04292674	-0.15584241	-0.11741055	-0.12599905	0.14292376	0.18054037	0.13863254	-0.008900566	-0.26463377	0.16798903	0.15044336	-0.14577642	0.12503235	0.1673655	0.15059516	-0.25855058
-0.18499483	0.05840076	0.032812927	0.033763185	0.019756017	0.04730891	-0.07779467	0.23042715	-0.11627743	0.07635888	0.07640884	0.06303476	-0.0029290626	0.11647051	-0.13702776	-0.1564958
-0.13397843	-0.030200914	-0.03797041	0.035973165	0.14424095	0.07719162	-0.025752667	0.23542558	-0.18293011	0.14915003	0.043152303	-0.037819397	0.051905435	0.10265036	-0.025418352	-0.1891651
-0.13796304	0.13326766	0.13415639	0.17019632	-0.023508945	-0.0029471728	-0.08014312	0.19000134	-0.023697035	-0.02413796	-0.034847666	0.11065039	-0.08186962	0.029162327	-0.17681159	-0.09517596
-0.03143213	-0.046885103	-0.027789854	-0.0031330825	0.08334751	0.15913261	0.06776518	0.14368227	-0.206796	0.07954167	0.07814429	-0.036074087	0.1279162	0.15018004	0.00815164	-0.19828194
-0.06277355	-0.005994933	-0.049052786	-0.0027172947	0.1093066	0.08443594	0.074497335	0.15035328	-0.15442298	0.1045955	0.067522965	-0.05397852	0.10519583	0.15603983	-0.035670396	-0.13661592
0.05441864	-0.10888553	-0.11775389	-0.12392202	0.22885497	0.23559594	0.092603765	0.058344997	-0.2793848	0.14415899	0.17121795	-0.13811524	0.12961228	0.20064455	0.02409937	-0.21716808
-0.062666714	-0.014242855	-0.06594018	0.009107623	0.08247542	0.062290132	-0.016888686	0.091764234	-0.16567366	0.08528985	0.10353122	-0.06923488	0.0581696	0.11370314	-0.0062724464	-0.14908928
-0.19501053	0.1815163	0.20162103	0.21342921	-0.014619092	-0.028230686	-0.1560079	0.2843585	-0.049492933	-0.076611325	-0.14669847	0.16811727	-0.13844329	-0.06936939	-0.15053287	-0.06726518
-0.06812734	-0.010971152	0.04332602	0.095401555	0.042377163	0.03927673	-0.03510203	0.10066985	-0.04826034	-0.0031152694	0.016870053	0.04948847	4.901085e-05	0.002005415	-0.110326365	-0.12338239
-0.16331017	0.10257167	0.12163899	0.18949229	-0.088148266	-0.13214783	-0.15912467	0.23316678	0.037993185	-0.029683588	-0.12684123	0.102479346	-0.16496097	-0.023029568	-0.13333651	-0.04468516
0.020175204	-0.092400834	-0.09128341	-0.071894825	0.074971735	0.11020279	0.0859682	0.13282202	-0.20804279	0.063409865	0.05680109	-0.097859	0.11231637	0.12746982	-0.009826614	-0.16754863
-0.19705668	0.0889083	0.054135814	0.07557634	0.00018274953	0.05000507	-0.03648038	0.25252876	-0.08720545	-0.004725853	0.02833404	0.080069676	-0.05454222	0.022066532	-0.17161503	-0.12449964
-0.13163632	-0.017937545	-0.009135048	0.04625323	0.030595029	0.055502098	-0.038846493	0.21101725	-0.1908257	0.10796272	0.01911451	-0.03774381	0.031896777	0.08144416	-0.096316844	-0.13055365
-0.13560277	0.1354941	0.090607144	0.077196926	-0.061597843	-0.03289545	-0.07022638	0.20778596	-0.056180328	-0.07324013	-0.09191617	0.080869265	-0.067015916	-0.0149924625	-0.08435222	-0.06264815
-0.14344321	0.0805503	0.061507285	0.13595867	-0.0061365142	-0.049172148	-0.059752986	0.17540784	-0.06848954	-0.063034214	-0.07226942	0.10146656	-0.0806412	-0.0044362163	-0.08094248	-0.023703977
-0.06303796	-0.031158494	0.030829376	0.052736055	0.05833099	0.060406182	8.886476e-06	0.09165937	-0.07767576	0.037587516	0.06041738	0.0031638069	0.07358142	0.12300392	0.010540195	-0.12371037
-0.10298665	0.009733042	0.02213177	0.04133704	0.017555645	0.049250897	-0.012600087	0.18392456	-0.10530901	-0.017327065	-0.007654295	0.07300236	0.009725583	0.041366596	-0.05417311	-0.07415055
-0.17607908	0.11968395	0.14363849	0.13398747	-0.11056951	-0.14559075	-0.12943357	0.24645305	0.07641817	-0.108431935	-0.14274563	0.1996055	-0.18219489	-0.13513373	-0.23503116	0.064873725
0.22640024	-0.28627318	-0.28192198	-0.18757541	0.28735334	0.27626967	0.23182939	-0.12754862	-0.30061206	0.23376016	0.29122254	-0.21371095	0.2541215	0.252859	0.16508187	-0.32673383
-0.14640395	0.035775837	0.0637683	0.06627476	-0.029469917	-0.0051244632	-0.03236513	0.14336611	-0.073507205	0.0468637	-0.040108718	0.017962608	-0.06217441	0.033928715	-0.09173577	-0.043966077
0.048740994	-0.044184245	-0.11677257	-0.016879147	0.10905346	0.1567594	0.10750432	0.040347207	-0.18060952	0.061344795	0.085651755	-0.10707653	0.14025323	0.14064236	0.07789451	-0.14681421
